
SetupTitle, ExfoliatedMoS2_TGIdVg
PrimitiveTest, I/V Sweep
DataValue, -1.175, 0.70000000000000007, 0.5, 6.372E-11, -6.523E-11, 6.0000000000000009E-14, 2.5E-13
DataValue, -1.19, 0.70000000000000007, 0.5, 5.466E-11, -5.575E-11, 1.1000000000000001E-13, 9.5E-13
DataValue, -1.205, 0.70000000000000007, 0.5, 5.2850000000000004E-11, -4.9920000000000007E-11, 1.6000000000000003E-13, 3.2000000000000005E-13
DataValue, -1.22, 0.70000000000000007, 0.5, 4.45E-11, -4.741E-11, -1.2000000000000002E-13, 1.59E-12
DataValue, -1.235, 0.70000000000000007, 0.5, 4.144E-11, -4.0070000000000004E-11, 4.0000000000000006E-14, -1.9700000000000003E-12
DataValue, -1.25, 0.70000000000000007, 0.5, 3.813E-11, -3.915E-11, 3.0000000000000005E-14, 3.0000000000000003E-13
DataValue, -1.2650000000000001, 0.70000000000000007, 0.5, 3.3770000000000003E-11, -3.5020000000000005E-11, 3.0000000000000005E-14, 6.6E-13
DataValue, -1.28, 0.70000000000000007, 0.5, 3.3850000000000005E-11, -3.049E-11, 5E-14, -2.4000000000000004E-13
DataValue, -1.2950000000000002, 0.70000000000000007, 0.5, 2.7160000000000003E-11, -2.9340000000000005E-11, -1.4E-13, 1.1000000000000002E-12
DataValue, -1.31, 0.70000000000000007, 0.5, 2.5280000000000002E-11, -2.389E-11, -3.0000000000000005E-14, -1.55E-12
DataValue, -1.325, 0.70000000000000007, 0.5, 2.4520000000000003E-11, -2.473E-11, 7E-14, 7E-14
DataValue, -1.34, 0.70000000000000007, 0.5, 2.072E-11, -2.232E-11, 1.3E-13, 9.1000000000000016E-13
DataValue, -1.355, 0.70000000000000007, 0.5, 2.2500000000000003E-11, -1.939E-11, 5E-14, -1.9000000000000002E-13
DataValue, -1.37, 0.70000000000000007, 0.5, 1.71E-11, -1.937E-11, -3.0000000000000005E-14, 8.7E-13
DataValue, -1.385, 0.70000000000000007, 0.5, 1.639E-11, -1.458E-11, -8.0000000000000013E-14, -1.1000000000000002E-12
DataValue, -1.4000000000000001, 0.70000000000000007, 0.5, 1.6140000000000002E-11, -1.6650000000000002E-11, -9.0000000000000008E-14, 1.3E-13
DataValue, -1.415, 0.70000000000000007, 0.5, 1.3030000000000001E-11, -1.473E-11, 3.0000000000000005E-14, 6.6E-13
DataValue, -1.4300000000000002, 0.70000000000000007, 0.5, 1.6360000000000002E-11, -1.2680000000000002E-11, 8.0000000000000013E-14, 6.0000000000000009E-14
DataValue, -1.445, 0.70000000000000007, 0.5, 1.242E-11, -1.3370000000000001E-11, 8.0000000000000013E-14, 9.4E-13
DataValue, -1.46, 0.70000000000000007, 0.5, 1.109E-11, -9.17E-12, -6.0000000000000009E-14, -1.2400000000000002E-12
DataValue, -1.475, 0.70000000000000007, 0.5, 1.1410000000000001E-11, -1.0600000000000001E-11, -2.0000000000000003E-14, 1.9000000000000002E-13
DataValue, -1.49, 0.70000000000000007, 0.5, 7.84E-12, -1.004E-11, 6.0000000000000009E-14, 7.5E-13
DataValue, -1.5050000000000001, 0.70000000000000007, 0.5, 1.1250000000000002E-11, -8.14E-12, -8.0000000000000013E-14, -8E-13
DataValue, -1.52, 0.70000000000000007, 0.5, 8.7900000000000011E-12, -1.0300000000000001E-11, -3.0000000000000005E-14, 1.31E-12
DataValue, -1.5350000000000001, 0.70000000000000007, 0.5, 7.44E-12, -5.95E-12, 2.0000000000000003E-14, -8.8000000000000009E-13
DataValue, -1.55, 0.70000000000000007, 0.5, 8.83E-12, -7.0300000000000005E-12, -7E-14, -5.8000000000000005E-13
DataValue, -1.5650000000000002, 0.70000000000000007, 0.5, 5.07E-12, -7.4800000000000012E-12, 1.0000000000000002E-14, 1.22E-12
DataValue, -1.58, 0.70000000000000007, 0.5, 8.24E-12, -5.24E-12, 1.5000000000000002E-13, -1.74E-12
DataValue, -1.595, 0.70000000000000007, 0.5, 7.5800000000000012E-12, -8.15E-12, 3.0000000000000005E-14, 1.5800000000000001E-12
DataValue, -1.61, 0.70000000000000007, 0.5, 5.6100000000000005E-12, -4.3500000000000006E-12, 8.0000000000000013E-14, 3.0000000000000003E-13
DataValue, -1.625, 0.70000000000000007, 0.5, 7.870000000000001E-12, -4.93E-12, -6.0000000000000009E-14, -6.6E-13
DataValue, -1.6400000000000001, 0.70000000000000007, 0.5, 3.6900000000000006E-12, -5.85E-12, -5E-14, 3.8000000000000005E-13
DataValue, -1.655, 0.70000000000000007, 0.5, 6.1700000000000006E-12, -3.1900000000000003E-12, -1.9000000000000002E-13, -2.34E-12
DataValue, -1.6700000000000002, 0.70000000000000007, 0.5, 6.0800000000000008E-12, -6.96E-12, -5E-14, 1.22E-12
DataValue, -1.685, 0.70000000000000007, 0.5, 4.3900000000000005E-12, -3.6200000000000003E-12, 4.0000000000000006E-14, 1.18E-12
DataValue, -1.7000000000000002, 0.70000000000000007, 0.5, 6.7800000000000006E-12, -3.67E-12, 6.0000000000000009E-14, -3.0000000000000003E-13
DataValue, -1.715, 0.70000000000000007, 0.5, 2.64E-12, -4.78E-12, -6.0000000000000009E-14, 9.1000000000000016E-13
DataValue, -1.73, 0.70000000000000007, 0.5, 4.7600000000000007E-12, -1.86E-12, 5E-14, -2.3500000000000003E-12
DataValue, -1.745, 0.70000000000000007, 0.5, 5.0100000000000007E-12, -5.59E-12, 1.0000000000000002E-14, 5.3000000000000006E-13
DataValue, -1.76, 0.70000000000000007, 0.5, 3.51E-12, -3.3400000000000003E-12, 2.0000000000000003E-14, 4.5000000000000005E-13
DataValue, -1.7750000000000001, 0.70000000000000007, 0.5, 6.8000000000000009E-12, -3.0100000000000003E-12, 0, 3.0000000000000005E-14
DataValue, -1.79, 0.70000000000000007, 0.5, 2.24E-12, -3.8800000000000004E-12, -1.2000000000000002E-13, 1.12E-12
DataValue, -1.8050000000000002, 0.70000000000000007, 0.5, 3.3200000000000004E-12, -1.0100000000000001E-12, 5E-14, -2.67E-12
DataValue, -1.82, 0.70000000000000007, 0.5, 4.99E-12, -4.79E-12, 2.0000000000000003E-14, 1.17E-12
DataValue, -1.8350000000000002, 0.70000000000000007, 0.5, 3.23E-12, -3.1E-12, -1E-13, 7.7000000000000005E-13
DataValue, -1.85, 0.70000000000000007, 0.5, 6.3E-12, -2.7100000000000004E-12, 1.3E-13, 8.2E-13
DataValue, -1.865, 0.70000000000000007, 0.5, 2.62E-12, -3.5900000000000003E-12, 2.1000000000000001E-13, 9.9E-13
DataValue, -1.8800000000000001, 0.70000000000000007, 0.5, 3.4900000000000003E-12, -4E-13, 1.1000000000000001E-13, -2.18E-12
DataValue, -1.895, 0.70000000000000007, 0.5, 4.6100000000000008E-12, -4.2900000000000005E-12, 1.0000000000000002E-14, -2.0000000000000003E-14
DataValue, -1.9100000000000001, 0.70000000000000007, 0.5, 1.9200000000000003E-12, -3.02E-12, 2.0000000000000003E-14, 9.9E-13
DataValue, -1.925, 0.70000000000000007, 0.5, 5.8200000000000006E-12, -1.9400000000000002E-12, 1.3E-13, -6.8E-13
DataValue, -1.9400000000000002, 0.70000000000000007, 0.5, 2.8E-12, -3.5400000000000003E-12, 0, 1.4700000000000002E-12
DataValue, -1.955, 0.70000000000000007, 0.5, 2.82E-12, -2.8E-13, 4.0000000000000006E-14, -1.8900000000000002E-12
DataValue, -1.9700000000000002, 0.70000000000000007, 0.5, 4.3900000000000005E-12, -3.15E-12, 4.0000000000000006E-14, -2.5E-13
DataValue, -1.985, 0.70000000000000007, 0.5, 1.65E-12, -2.9400000000000004E-12, 1.3E-13, 1.5E-12
DataValue, -2, 0.70000000000000007, 0.5, 5.23E-12, -1.6100000000000002E-12, 1E-13, -7.9000000000000007E-13
DataValue, -2, 1, 0.5, 7.91E-12, -2.7000000000000002E-12, 1.2000000000000002E-13, -1.2800000000000002E-12
DataValue, -1.985, 1, 0.5, 6.6900000000000008E-12, -3.9900000000000006E-12, 8.0000000000000013E-14, -1.2400000000000002E-12
DataValue, -1.9700000000000002, 1, 0.5, 3.2600000000000002E-12, -4.22E-12, 1.1000000000000001E-13, 2.2000000000000002E-13
DataValue, -1.955, 1, 0.5, 7.8800000000000012E-12, -2.9400000000000004E-12, 1.5000000000000002E-13, -1.85E-12
DataValue, -1.9400000000000002, 1, 0.5, 6.0700000000000006E-12, -5.7800000000000008E-12, 1.2000000000000002E-13, 1.4E-12
DataValue, -1.925, 1, 0.5, 5.14E-12, -1.79E-12, 1E-13, -1.09E-12
DataValue, -1.9100000000000001, 1, 0.5, 7.3E-12, -4.1900000000000005E-12, 2.0000000000000003E-14, -1.6000000000000003E-13
DataValue, -1.895, 1, 0.5, 4.21E-12, -4.74E-12, 1.0000000000000002E-14, 2.8E-13
DataValue, -1.8800000000000001, 1, 0.5, 7.9600000000000008E-12, -3.28E-12, -5E-14, -1.5400000000000001E-12
DataValue, -1.865, 1, 0.5, 7.43E-12, -6.86E-12, 0, 8.300000000000001E-13
DataValue, -1.85, 1, 0.5, 6.4900000000000008E-12, -3.5000000000000004E-12, 1.2000000000000002E-13, 2.9000000000000003E-13
DataValue, -1.8350000000000002, 1, 0.5, 7.9E-12, -4.28E-12, 3.0000000000000005E-14, -5.6E-13
DataValue, -1.82, 1, 0.5, 4.89E-12, -5.7700000000000007E-12, -6.0000000000000009E-14, 3.2000000000000005E-13
DataValue, -1.8050000000000002, 1, 0.5, 7.54E-12, -4.31E-12, 1.1000000000000001E-13, -2.31E-12
DataValue, -1.79, 1, 0.5, 8.56E-12, -7.4600000000000009E-12, 0, 5.2E-13
DataValue, -1.7750000000000001, 1, 0.5, 7.1300000000000005E-12, -5.0100000000000007E-12, -5E-14, 4.8000000000000008E-13
DataValue, -1.76, 1, 0.5, 9.88E-12, -5.43E-12, 1.2000000000000002E-13, 6.2000000000000008E-13
DataValue, -1.745, 1, 0.5, 5.94E-12, -6.91E-12, 3.0000000000000005E-14, 1.5E-12
DataValue, -1.73, 1, 0.5, 8.74E-12, -5.0500000000000005E-12, 1E-13, -2.37E-12
DataValue, -1.715, 1, 0.5, 9.0000000000000012E-12, -9.490000000000001E-12, -1.4E-13, 7.4000000000000008E-13
DataValue, -1.7000000000000002, 1, 0.5, 9.43E-12, -7.4700000000000011E-12, -5E-14, 5.1E-13
DataValue, -1.685, 1, 0.5, 1.241E-11, -7.4600000000000009E-12, 3.0000000000000005E-14, 2E-13
DataValue, -1.6700000000000002, 1, 0.5, 8.4700000000000009E-12, -9.2000000000000012E-12, 9.0000000000000008E-14, -2.3000000000000003E-13
DataValue, -1.655, 1, 0.5, 1.017E-11, -7.26E-12, 5E-14, -2.7300000000000003E-12
DataValue, -1.6400000000000001, 1, 0.5, 1.1720000000000001E-11, -1.199E-11, 0, 4.8000000000000008E-13
DataValue, -1.625, 1, 0.5, 1.0910000000000001E-11, -1.098E-11, 1.6000000000000003E-13, 9.8E-13
DataValue, -1.61, 1, 0.5, 1.5140000000000002E-11, -1.1230000000000001E-11, 8.0000000000000013E-14, -6.6E-13
DataValue, -1.595, 1, 0.5, 1.18E-11, -1.3280000000000002E-11, -1.0000000000000002E-14, 6.2000000000000008E-13
DataValue, -1.58, 1, 0.5, 1.3680000000000002E-11, -1.1530000000000001E-11, 0, -2.2200000000000002E-12
DataValue, -1.5650000000000002, 1, 0.5, 1.5630000000000002E-11, -1.593E-11, 5E-14, 2.6E-13
DataValue, -1.55, 1, 0.5, 1.5560000000000002E-11, -1.622E-11, -6.0000000000000009E-14, 6.5000000000000006E-13
DataValue, -1.5350000000000001, 1, 0.5, 2.0550000000000003E-11, -1.6560000000000002E-11, 0, 2.0000000000000003E-14
DataValue, -1.52, 1, 0.5, 1.823E-11, -2.001E-11, -1.0000000000000002E-14, 7.7000000000000005E-13
DataValue, -1.5050000000000001, 1, 0.5, 2.0950000000000003E-11, -1.865E-11, 4.0000000000000006E-14, -1.3300000000000002E-12
DataValue, -1.49, 1, 0.5, 2.38E-11, -2.3550000000000002E-11, 1.1000000000000001E-13, 3.6000000000000003E-13
DataValue, -1.475, 1, 0.5, 2.3970000000000002E-11, -2.5010000000000003E-11, 1.4E-13, 1.1900000000000002E-12
DataValue, -1.46, 1, 0.5, 2.996E-11, -2.6E-11, -7E-14, -2.8E-13
DataValue, -1.445, 1, 0.5, 2.921E-11, -3.117E-11, 1.2000000000000002E-13, 1.2400000000000002E-12
DataValue, -1.4300000000000002, 1, 0.5, 3.2860000000000003E-11, -3.0610000000000005E-11, -1.0000000000000002E-14, -1.5300000000000001E-12
DataValue, -1.415, 1, 0.5, 3.6770000000000006E-11, -3.6360000000000004E-11, 1.0000000000000002E-14, -1.7E-13
DataValue, -1.4000000000000001, 1, 0.5, 3.7780000000000004E-11, -4.0260000000000005E-11, 5E-14, 7.100000000000001E-13
DataValue, -1.385, 1, 0.5, 4.6090000000000006E-11, -4.3240000000000004E-11, 2.0000000000000003E-14, -8.8000000000000009E-13
DataValue, -1.37, 1, 0.5, 4.858E-11, -4.9800000000000005E-11, -7E-14, 8.6000000000000007E-13
DataValue, -1.355, 1, 0.5, 5.35E-11, -5.153E-11, -2.0000000000000003E-14, -7E-13
DataValue, -1.34, 1, 0.5, 5.955E-11, -5.816E-11, -1.4E-13, -2E-13
DataValue, -1.325, 1, 0.5, 6.4060000000000009E-11, -6.597E-11, 5E-14, 1.09E-12
DataValue, -1.31, 1, 0.5, 7.4350000000000007E-11, -7.0950000000000011E-11, 2.0000000000000003E-14, -2.21E-12
DataValue, -1.2950000000000002, 1, 0.5, 8.1480000000000012E-11, -8.346E-11, -1.0000000000000002E-14, 1.6100000000000002E-12
DataValue, -1.28, 1, 0.5, 8.955E-11, -8.7500000000000008E-11, -1.0000000000000002E-14, -8.0000000000000013E-14
DataValue, -1.2650000000000001, 1, 0.5, 1.0217000000000001E-10, -9.928E-11, -1.0000000000000002E-14, 2.2000000000000002E-13
DataValue, -1.25, 1, 0.5, 1.0733E-10, -1.1045E-10, 1E-13, 4.4000000000000004E-13
DataValue, -1.235, 1, 0.5, 1.2741E-10, -1.2417000000000002E-10, 0, -2.4000000000000003E-12
DataValue, -1.22, 1, 0.5, 1.3997E-10, -1.4079E-10, 1.4E-13, 1.09E-12
DataValue, -1.205, 1, 0.5, 1.5637000000000003E-10, -1.5479000000000002E-10, 2E-13, 6.9000000000000009E-13
DataValue, -1.19, 1, 0.5, 1.7771000000000003E-10, -1.7327E-10, -4.0000000000000006E-14, 5.4E-13
DataValue, -1.175, 1, 0.5, 1.8966000000000002E-10, -1.9112E-10, -9.0000000000000008E-14, 1.5200000000000002E-12
DataValue, -1.1600000000000001, 1, 0.5, 2.1372E-10, -2.1105E-10, -3.0000000000000005E-14, -2.6100000000000004E-12
DataValue, -1.145, 1, 0.5, 2.4736E-10, -2.4666E-10, 7E-14, 8.6000000000000007E-13
DataValue, -1.1300000000000001, 1, 0.5, 2.6973E-10, -2.6939000000000004E-10, 2.0000000000000003E-14, 9.8E-13
DataValue, -1.115, 1, 0.5, 3.0853E-10, -3.0604E-10, 4.0000000000000006E-14, 4.7E-13
DataValue, -1.1, 1, 0.5, 3.4208E-10, -3.4531E-10, -5E-14, 8.6000000000000007E-13
DataValue, -1.085, 1, 0.5, 3.8556E-10, -3.8526E-10, -4.0000000000000006E-14, -2.51E-12
DataValue, -1.07, 1, 0.5, 4.3637E-10, -4.3931000000000006E-10, -3.0000000000000005E-14, 4.5000000000000005E-13
DataValue, -1.0550000000000002, 1, 0.5, 4.9035000000000007E-10, -4.8977000000000006E-10, -1.2000000000000002E-13, 4E-13
DataValue, -1.04, 1, 0.5, 5.4915E-10, -5.4551E-10, -1.4E-13, 1.3E-13
DataValue, -1.0250000000000001, 1, 0.5, 6.0705000000000009E-10, -6.1285E-10, 4.0000000000000006E-14, 8.2E-13
DataValue, -1.01, 1, 0.5, 6.8471E-10, -6.891800000000001E-10, 8.0000000000000013E-14, -1.22E-12
DataValue, -0.995, 1, 0.5, 7.7517E-10, -7.8007000000000008E-10, -5E-14, 1.9000000000000002E-13
DataValue, -0.98000000000000009, 1, 0.5, 8.5219E-10, -8.55E-10, 2.3000000000000003E-13, 1.0600000000000001E-12
DataValue, -0.96500000000000008, 1, 0.5, 9.6547E-10, -9.6775E-10, 1.3E-13, -6.1E-13
DataValue, -0.95000000000000007, 1, 0.5, 1.07051E-09, -1.08425E-09, 4.0000000000000006E-14, 9.6000000000000015E-13
DataValue, -0.935, 1, 0.5, 1.2094E-09, -1.1944E-09, 8.0000000000000013E-14, 9.8E-13
DataValue, -0.92, 1, 0.5, 1.3589E-09, -1.3533E-09, -6.0000000000000009E-14, 4.0000000000000006E-14
DataValue, -0.905, 1, 0.5, 1.5097E-09, -1.5111E-09, -8.0000000000000013E-14, 1.12E-12
DataValue, -0.89, 1, 0.5, 1.6815E-09, -1.6793E-09, -4.0000000000000006E-14, -1.59E-12
DataValue, -0.875, 1, 0.5, 1.8731E-09, -1.8769E-09, -3.0000000000000005E-14, 9.8E-13
DataValue, -0.86, 1, 0.5, 2.0642E-09, -2.0454E-09, 1E-13, -9.3E-13
DataValue, -0.84500000000000008, 1, 0.5, 2.3204E-09, -2.339E-09, 2.0000000000000003E-14, -8.0000000000000013E-14
DataValue, -0.83000000000000007, 1, 0.5, 2.5605E-09, -2.5716E-09, -2.0000000000000003E-14, 1.09E-12
DataValue, -0.81500000000000006, 1, 0.5, 2.847E-09, -2.8428E-09, -1.0000000000000002E-14, -2.0000000000000003E-14
DataValue, -0.8, 1, 0.5, 3.1298E-09, -3.1311E-09, -1.2000000000000002E-13, 2.3000000000000003E-13
DataValue, -0.785, 1, 0.5, 3.4614E-09, -3.467E-09, 1.4E-13, -2.03E-12
DataValue, -0.77, 1, 0.5, 3.8034E-09, -3.8058E-09, 7E-14, 1.03E-12
DataValue, -0.755, 1, 0.5, 4.2176E-09, -4.1979E-09, 5E-14, -1.04E-12
DataValue, -0.74, 1, 0.5, 4.6122E-09, -4.6013E-09, -5E-14, 1.9000000000000002E-13
DataValue, -0.72500000000000009, 1, 0.5, 5.05E-09, -5.0727E-09, 3.0000000000000003E-13, 7.100000000000001E-13
DataValue, -0.71000000000000008, 1, 0.5, 5.5867E-09, -5.5774E-09, -1.0000000000000002E-14, -2E-13
DataValue, -0.69500000000000006, 1, 0.5, 6.0237E-09, -6.042E-09, -1.8000000000000002E-13, 1.1500000000000002E-12
DataValue, -0.68, 1, 0.5, 6.6145E-09, -6.6146E-09, -1.0000000000000002E-14, -1.14E-12
DataValue, -0.665, 1, 0.5, 7.1599E-09, -7.1495E-09, -7E-14, 1.1900000000000002E-12
DataValue, -0.65, 1, 0.5, 7.6865E-09, -7.6783E-09, -6.0000000000000009E-14, -2.21E-12
DataValue, -0.635, 1, 0.5, 8.4887E-09, -8.4885E-09, -6.0000000000000009E-14, 3.0000000000000005E-14
DataValue, -0.62, 1, 0.5, 9.1889E-09, -9.2104E-09, -4.0000000000000006E-14, 3.4E-13
DataValue, -0.605, 1, 0.5, 9.9981E-09, -1.00645E-08, -2.0000000000000003E-14, 3.8000000000000005E-13
DataValue, -0.59000000000000008, 1, 0.5, 1.07519E-08, -1.08139E-08, -1.1000000000000001E-13, 7.7000000000000005E-13
DataValue, -0.57500000000000007, 1, 0.5, 1.1581599999999999E-08, -1.1589599999999998E-08, 9.0000000000000008E-14, -5.2E-13
DataValue, -0.56, 1, 0.5, 1.24918E-08, -1.2500599999999999E-08, 1.7E-13, -1.7500000000000002E-12
DataValue, -0.545, 1, 0.5, 1.33468E-08, -1.3336999999999999E-08, -1.1000000000000001E-13, 1.08E-12
DataValue, -0.53, 1, 0.5, 1.4270199999999999E-08, -1.4300599999999998E-08, -3.0000000000000005E-14, 7.100000000000001E-13
DataValue, -0.515, 1, 0.5, 1.5410799999999997E-08, -1.53904E-08, -1.2000000000000002E-13, -4.5000000000000005E-13
DataValue, -0.5, 1, 0.5, 1.6445399999999998E-08, -1.6351E-08, -6.0000000000000009E-14, -1.07E-12
DataValue, -0.48500000000000004, 1, 0.5, 1.7507E-08, -1.7452199999999997E-08, 1.1000000000000001E-13, -6.6E-13
DataValue, -0.47000000000000003, 1, 0.5, 1.85088E-08, -1.8254E-08, -7E-14, 6.5000000000000006E-13
DataValue, -0.455, 1, 0.5, 1.9396199999999998E-08, -1.94658E-08, -2.0000000000000003E-14, 2.3000000000000003E-13
DataValue, -0.44, 1, 0.5, 2.04406E-08, -2.0221999999999997E-08, 9.0000000000000008E-14, 1.1000000000000001E-13
DataValue, -0.42500000000000004, 1, 0.5, 2.16896E-08, -2.1709E-08, 2.0000000000000003E-14, -2.0700000000000003E-12
DataValue, -0.41000000000000003, 1, 0.5, 2.2589599999999997E-08, -2.27986E-08, 4.0000000000000006E-14, 9.4E-13
DataValue, -0.395, 1, 0.5, 2.3969799999999998E-08, -2.4068599999999997E-08, -3.0000000000000005E-14, 1.3400000000000002E-12
DataValue, -0.38, 1, 0.5, 2.5041E-08, -2.4921599999999998E-08, 7E-14, 3.5E-13
DataValue, -0.365, 1, 0.5, 2.5883599999999997E-08, -2.5782199999999996E-08, -5E-14, -1.9900000000000002E-12
DataValue, -0.35000000000000003, 1, 0.5, 2.6831799999999997E-08, -2.69214E-08, 1.8000000000000002E-13, 6.2000000000000008E-13
DataValue, -0.335, 1, 0.5, 2.87394E-08, -2.8594599999999997E-08, 8.0000000000000013E-14, 6.7000000000000007E-13
DataValue, -0.32, 1, 0.5, 3.0027999999999996E-08, -2.9997399999999996E-08, 6.0000000000000009E-14, 4.7E-13
DataValue, -0.305, 1, 0.5, 3.08066E-08, -3.0661399999999994E-08, -2.0000000000000003E-14, 1.3E-13
DataValue, -0.29000000000000004, 1, 0.5, 3.22944E-08, -3.19302E-08, -7E-14, -1.6300000000000001E-12
DataValue, -0.275, 1, 0.5, 3.29392E-08, -3.31116E-08, -1.7E-13, 8.8000000000000009E-13
DataValue, -0.26, 1, 0.5, 3.39148E-08, -3.4295599999999996E-08, -9.0000000000000008E-14, 1.6800000000000001E-12
DataValue, -0.24500000000000002, 1, 0.5, 3.4160199999999994E-08, -3.42844E-08, -8.0000000000000013E-14, 4.2000000000000003E-13
DataValue, -0.23, 1, 0.5, 3.52846E-08, -3.5251599999999995E-08, -2E-13, -2.4500000000000003E-12
DataValue, -0.215, 1, 0.5, 3.5711399999999996E-08, -3.55998E-08, -1.1000000000000001E-13, 4.8000000000000008E-13
DataValue, -0.2, 1, 0.5, 3.70784E-08, -3.7127799999999996E-08, 3.0000000000000005E-14, 7.3E-13
DataValue, -0.185, 1, 0.5, 3.7828E-08, -3.71954E-08, -6.0000000000000009E-14, 3.9000000000000005E-13
DataValue, -0.17, 1, 0.5, 3.79024E-08, -3.8380799999999994E-08, -1E-13, -1.5000000000000002E-13
DataValue, -0.155, 1, 0.5, 3.9101999999999995E-08, -3.91576E-08, -1.0000000000000002E-14, -1.23E-12
DataValue, -0.14, 1, 0.5, 3.9348799999999993E-08, -3.9780799999999993E-08, 1E-13, 5.7E-13
DataValue, -0.125, 1, 0.5, 4.2540799999999993E-08, -4.29472E-08, 0, 1.09E-12
DataValue, -0.11, 1, 0.5, 4.3174999999999995E-08, -4.2762799999999993E-08, 1.0000000000000002E-14, 3.0000000000000003E-13
DataValue, -0.095, 1, 0.5, 4.40628E-08, -4.3399599999999996E-08, -2.0000000000000003E-14, -1.7200000000000001E-12
DataValue, -0.08, 1, 0.5, 4.34574E-08, -4.3009799999999995E-08, 0, 1.0600000000000001E-12
DataValue, -0.065, 1, 0.5, 4.3841599999999995E-08, -4.4030799999999995E-08, -5E-14, 1.13E-12
DataValue, -0.05, 1, 0.5, 4.5196799999999993E-08, -4.5163399999999994E-08, 2.6E-13, 8.0000000000000013E-14
DataValue, -0.035, 1, 0.5, 4.5779199999999993E-08, -4.6032199999999996E-08, 5E-14, 9.0000000000000008E-14
DataValue, -0.02, 1, 0.5, 4.6304599999999995E-08, -4.6958599999999995E-08, -1.1000000000000001E-13, -1.02E-12
DataValue, -0.005, 1, 0.5, 4.7685999999999994E-08, -4.7927799999999993E-08, -5E-14, 6.5000000000000006E-13
DataValue, 0.01, 1, 0.5, 4.8396199999999996E-08, -4.90096E-08, -3.0000000000000005E-14, 1.4200000000000002E-12
DataValue, 0.025, 1, 0.5, 4.81702E-08, -4.7151199999999994E-08, 1.2000000000000002E-13, -1.7E-13
DataValue, 0.04, 1, 0.5, 4.8478399999999994E-08, -4.76392E-08, 1.0000000000000002E-14, -2.3000000000000003E-12
DataValue, 0.055, 1, 0.5, 4.7880799999999993E-08, -4.8576E-08, 7E-14, 1.1900000000000002E-12
DataValue, 0.07, 1, 0.5, 4.82708E-08, -4.8213599999999996E-08, 2.0000000000000003E-14, 5E-14
DataValue, 0.085, 1, 0.5, 4.8760399999999996E-08, -4.8694799999999996E-08, -1.7E-13, 3.0000000000000003E-13
DataValue, 0.1, 1, 0.5, 5.0609599999999993E-08, -4.9953199999999995E-08, -9.0000000000000008E-14, -2.5E-13
DataValue, 0.115, 1, 0.5, 5.0385999999999992E-08, -5.0940799999999995E-08, 0, -1.4800000000000002E-12
DataValue, 0.13, 1, 0.5, 5.1545199999999994E-08, -5.1122599999999992E-08, 8.0000000000000013E-14, 9.2000000000000012E-13
DataValue, 0.14500000000000002, 1, 0.5, 5.1917199999999992E-08, -5.0960399999999996E-08, 4.0000000000000006E-14, 1.04E-12
DataValue, 0.16, 1, 0.5, 5.2276399999999993E-08, -5.22164E-08, -1.1000000000000001E-13, 4.0000000000000006E-14
DataValue, 0.17500000000000002, 1, 0.5, 5.3216999999999993E-08, -5.2774399999999995E-08, 1.2000000000000002E-13, -1.7200000000000001E-12
DataValue, 0.19, 1, 0.5, 5.3091199999999993E-08, -5.3626599999999993E-08, 1.2000000000000002E-13, 4.7E-13
DataValue, 0.20500000000000002, 1, 0.5, 5.4624599999999993E-08, -5.3824399999999995E-08, 1.7E-13, 4.6000000000000006E-13
DataValue, 0.22, 1, 0.5, 5.5136999999999993E-08, -5.4039799999999995E-08, -6.0000000000000009E-14, 1.5000000000000002E-13
DataValue, 0.23500000000000001, 1, 0.5, 5.4849999999999992E-08, -5.4912799999999993E-08, -8.0000000000000013E-14, -1.1500000000000002E-12
DataValue, 0.25, 1, 0.5, 5.4576399999999994E-08, -5.5275399999999992E-08, -1.8000000000000002E-13, -1.4300000000000002E-12
DataValue, 0.265, 1, 0.5, 5.7170999999999996E-08, -5.6096599999999994E-08, -8.0000000000000013E-14, 1.21E-12
DataValue, 0.28, 1, 0.5, 5.6561999999999994E-08, -5.7070399999999996E-08, 1.2000000000000002E-13, 9.9E-13
DataValue, 0.29500000000000004, 1, 0.5, 5.7394E-08, -5.6816999999999992E-08, 8.0000000000000013E-14, -1.1100000000000001E-12
DataValue, 0.31, 1, 0.5, 5.8217799999999995E-08, -5.7166399999999992E-08, 1.5000000000000002E-13, -2.3500000000000003E-12
DataValue, 0.325, 1, 0.5, 5.9984799999999993E-08, -5.9092999999999992E-08, 1.3E-13, 1.1500000000000002E-12
DataValue, 0.34, 1, 0.5, 5.8051799999999992E-08, -5.8038399999999995E-08, 3.0000000000000005E-14, 1.7200000000000001E-12
DataValue, 0.35500000000000004, 1, 0.5, 5.8794E-08, -5.8097399999999996E-08, -2.0000000000000003E-14, 2.1000000000000001E-13
DataValue, 0.37, 1, 0.5, 5.81246E-08, -5.8213999999999994E-08, -1.7E-13, -2.1000000000000003E-12
DataValue, 0.385, 1, 0.5, 5.9432999999999994E-08, -5.9226399999999992E-08, 2.0000000000000003E-14, -4.0000000000000006E-14
DataValue, 0.4, 1, 0.5, 6.08092E-08, -6.1272E-08, -1.1000000000000001E-13, 8E-13
DataValue, 0.41500000000000004, 1, 0.5, 5.9541399999999992E-08, -5.92648E-08, -8.0000000000000013E-14, 5.9E-13
