
SetupTitle, ExfoliatedMoS2_TGIdVg
PrimitiveTest, I/V Sweep
DataValue, -0.185, 0.4, 1, 3.56002E-08, -3.5382399999999994E-08, 2.52E-12, 7E-13
DataValue, -0.17, 0.4, 1, 3.64708E-08, -3.67798E-08, 1.04E-12, -2.77E-12
DataValue, -0.155, 0.4, 1, 3.7643999999999996E-08, -3.7366399999999994E-08, 2.16E-12, 3.65E-12
DataValue, -0.14, 0.4, 1, 3.8670599999999994E-08, -3.8624199999999993E-08, -3E-12, -5.74E-12
DataValue, -0.125, 0.4, 1, 3.94742E-08, -3.9547E-08, 2.85E-12, 2.85E-12
DataValue, -0.11, 0.4, 1, 4.07302E-08, -4.0963399999999996E-08, 1.95E-12, -3.4200000000000004E-12
DataValue, -0.095, 0.4, 1, 4.2403399999999994E-08, -4.3033799999999996E-08, 1.31E-12, 4.43E-12
DataValue, -0.08, 0.4, 1, 4.3357599999999995E-08, -4.33644E-08, -1.0100000000000001E-12, -3.2700000000000004E-12
DataValue, -0.065, 0.4, 1, 4.4571799999999993E-08, -4.4821999999999996E-08, 3.8000000000000005E-13, -2.0000000000000003E-14
DataValue, -0.05, 0.4, 1, 4.5785199999999994E-08, -4.5776399999999994E-08, 2.47E-12, 1.6000000000000003E-13
DataValue, -0.035, 0.4, 1, 4.7409E-08, -4.7107599999999992E-08, 1.21E-12, 2.7E-13
DataValue, -0.02, 0.4, 1, 4.8382799999999993E-08, -4.8111599999999993E-08, 1.4E-12, 2.08E-12
DataValue, -0.005, 0.4, 1, 4.9183199999999995E-08, -4.9564999999999994E-08, -1.86E-12, -3.0400000000000004E-12
DataValue, 0.01, 0.4, 1, 4.98682E-08, -5.0345399999999994E-08, 2.8E-12, 2.5800000000000003E-12
DataValue, 0.025, 0.4, 1, 5.1143199999999994E-08, -5.1381999999999996E-08, 1.78E-12, -4.2400000000000005E-12
DataValue, 0.04, 0.4, 1, 5.29334E-08, -5.2639999999999994E-08, 2.28E-12, 4.92E-12
DataValue, 0.055, 0.4, 1, 5.41178E-08, -5.4084599999999996E-08, -1.45E-12, -4.4400000000000005E-12
DataValue, 0.07, 0.4, 1, 5.5061799999999996E-08, -5.5284399999999996E-08, 1.09E-12, 2.42E-12
DataValue, 0.085, 0.4, 1, 5.5830999999999992E-08, -5.6055199999999992E-08, 2.6300000000000003E-12, -1.14E-12
DataValue, 0.1, 0.4, 1, 5.74706E-08, -5.7719599999999995E-08, 6.2000000000000008E-13, 1.96E-12
DataValue, 0.115, 0.4, 1, 5.8878599999999992E-08, -5.91008E-08, 6.0000000000000007E-13, 1.6000000000000003E-13
DataValue, 0.13, 0.4, 1, 6.04842E-08, -6.0538599999999989E-08, -1.2800000000000002E-12, -1.8200000000000003E-12
DataValue, 0.14500000000000002, 0.4, 1, 6.1618799999999993E-08, -6.16644E-08, 3.15E-12, 1.7500000000000002E-12
DataValue, 0.16, 0.4, 1, 6.25578E-08, -6.26006E-08, 1.4900000000000001E-12, -3.3100000000000002E-12
DataValue, 0.17500000000000002, 0.4, 1, 6.43856E-08, -6.39078E-08, 2.59E-12, 4.5900000000000004E-12
DataValue, 0.19, 0.4, 1, 6.5512E-08, -6.5173E-08, -3.3100000000000002E-12, -5.34E-12
DataValue, 0.20500000000000002, 0.4, 1, 6.72808E-08, -6.7151999999999991E-08, 2.44E-12, 2.1700000000000002E-12
DataValue, 0.22, 0.4, 1, 6.87864E-08, -6.8557E-08, 2.2500000000000003E-12, -3.87E-12
DataValue, 0.23500000000000001, 0.4, 1, 7.0213599999999988E-08, -7.0193799999999989E-08, 8.9E-13, 2.92E-12
DataValue, 0.25, 0.4, 1, 7.0996E-08, -7.10856E-08, -2.4000000000000004E-13, -2.49E-12
DataValue, 0.265, 0.4, 1, 7.26508E-08, -7.2708199999999989E-08, 1.6E-12, -1.5200000000000002E-12
DataValue, 0.28, 0.4, 1, 7.43832E-08, -7.43666E-08, 2.8300000000000003E-12, -2.8E-13
DataValue, 0.29500000000000004, 0.4, 1, 7.5507199999999987E-08, -7.549E-08, 3.3E-13, -1.6200000000000002E-12
DataValue, 0.31, 0.4, 1, 7.75736E-08, -7.7171399999999992E-08, 2.0500000000000004E-12, 3.3400000000000003E-12
DataValue, 0.325, 0.4, 1, 7.8666E-08, -7.84782E-08, -2.36E-12, -4.1500000000000007E-12
DataValue, 0.34, 0.4, 1, 7.9851399999999987E-08, -7.9714199999999993E-08, 3.5400000000000003E-12, 2.75E-12
DataValue, 0.35500000000000004, 0.4, 1, 8.0445199999999988E-08, -8.0382599999999991E-08, 2.2000000000000002E-13, -4.98E-12
DataValue, 0.37, 0.4, 1, 8.2397599999999986E-08, -8.2436999999999986E-08, 1.96E-12, 5.7700000000000007E-12
DataValue, 0.385, 0.4, 1, 8.4003199999999986E-08, -8.39128E-08, -1.98E-12, -4.48E-12
DataValue, 0.4, 0.4, 1, 8.56846E-08, -8.5827999999999993E-08, 2.03E-12, 2.06E-12
DataValue, 0.41500000000000004, 0.4, 1, 8.6883399999999993E-08, -8.6956199999999986E-08, 2.01E-12, -1.8200000000000003E-12
DataValue, 0.43, 0.4, 1, 8.8890799999999988E-08, -8.881839999999999E-08, -1.6000000000000003E-13, 1.27E-12
DataValue, 0.445, 0.4, 1, 8.98604E-08, -8.9045999999999989E-08, 6.7000000000000007E-13, 7.100000000000001E-13
DataValue, 0.46, 0.4, 1, 9.1373399999999989E-08, -9.1006199999999985E-08, -1.55E-12, -2.8400000000000004E-12
DataValue, 0.47500000000000003, 0.4, 1, 9.1689799999999985E-08, -9.0548799999999988E-08, 2.1000000000000003E-12, 5.6E-13
DataValue, 0.49000000000000005, 0.4, 1, 9.2052799999999986E-08, -9.255339999999999E-08, 1.1600000000000001E-12, -2.7800000000000003E-12
DataValue, 0.505, 0.4, 1, 9.3334399999999989E-08, -9.33198E-08, 2.2500000000000003E-12, 4.31E-12
DataValue, 0.52, 0.4, 1, 9.5070999999999992E-08, -9.4170199999999987E-08, -2.9900000000000004E-12, -5.0600000000000007E-12
DataValue, 0.535, 0.4, 1, 9.50574E-08, -9.4889999999999985E-08, 3.1700000000000004E-12, 2.5600000000000004E-12
DataValue, 0.55, 0.4, 1, 9.6300599999999988E-08, -9.6684599999999987E-08, 1.91E-12, -3.3700000000000004E-12
DataValue, 0.56500000000000006, 0.4, 1, 9.7706999999999989E-08, -9.7526399999999991E-08, 3.2000000000000005E-13, 4.51E-12
DataValue, 0.58000000000000007, 0.4, 1, 9.87368E-08, -9.9566399999999988E-08, -2E-13, -2.9600000000000003E-12
DataValue, 0.595, 0.4, 1, 9.8998999999999985E-08, -9.9231E-08, 7.8000000000000011E-13, -9.4E-13
DataValue, 0.61, 0.4, 1, 1.010106E-07, -1.013758E-07, 2.39E-12, -2.0000000000000003E-14
DataValue, 0.625, 0.4, 1, 1.0134939999999999E-07, -1.014874E-07, 5.7E-13, -1.26E-12
DataValue, 0.64, 0.4, 1, 1.0287E-07, -1.0276219999999999E-07, 2.2200000000000002E-12, 2.3200000000000002E-12
DataValue, 0.655, 0.4, 1, 1.0434919999999999E-07, -1.0335039999999999E-07, -2.85E-12, -5.04E-12
DataValue, 0.67, 0.4, 1, 1.0367839999999999E-07, -1.03722E-07, 3.72E-12, 3.1100000000000003E-12
DataValue, 0.685, 0.4, 1, 1.0433699999999999E-07, -1.045302E-07, 1.4E-12, -4.5400000000000004E-12
DataValue, 0.70000000000000007, 0.4, 1, 1.0580399999999999E-07, -1.059694E-07, 2.2500000000000003E-12, 4.4900000000000005E-12
DataValue, 0.71500000000000008, 0.4, 1, 1.0621319999999998E-07, -1.0625299999999999E-07, -1.79E-12, -3.7800000000000005E-12
DataValue, 0.73, 0.4, 1, 1.067242E-07, -1.0738399999999999E-07, 1.6200000000000002E-12, 8.8000000000000009E-13
DataValue, 0.745, 0.4, 1, 1.076254E-07, -1.0793579999999998E-07, 2.6000000000000002E-12, -2.26E-12
DataValue, 0.76, 0.4, 1, 1.078584E-07, -1.0817199999999998E-07, 7.4000000000000008E-13, 1.3900000000000001E-12
DataValue, 0.775, 0.4, 1, 1.0952019999999999E-07, -1.0880919999999999E-07, 1.23E-12, 5.9E-13
DataValue, 0.79, 0.4, 1, 1.0902719999999999E-07, -1.0879299999999999E-07, -2.3300000000000004E-12, -3.3700000000000004E-12
DataValue, 0.805, 0.4, 1, 1.1076299999999998E-07, -1.110892E-07, 3.5700000000000003E-12, 2.9800000000000002E-12
DataValue, 0.82000000000000006, 0.4, 1, 1.12873E-07, -1.1296219999999999E-07, 1.13E-12, -3.8400000000000006E-12
DataValue, 0.83500000000000008, 0.4, 1, 1.1381079999999999E-07, -1.1329279999999998E-07, 2.34E-12, 5.6100000000000005E-12
DataValue, 0.85000000000000009, 0.4, 1, 1.1226979999999999E-07, -1.12628E-07, -3.7300000000000005E-12, -4.9000000000000005E-12
DataValue, 0.865, 0.4, 1, 1.142E-07, -1.1326919999999999E-07, 3.4100000000000002E-12, 2.4000000000000003E-12
DataValue, 0.88, 0.4, 1, 1.1408E-07, -1.1477619999999999E-07, 1.91E-12, 6.04E-12
DataValue, 0.895, 0.4, 1, 1.1428E-07, -1.1478819999999999E-07, 3.18E-12, 2.5500000000000002E-12
DataValue, 0.91, 0.4, 1, 1.162E-07, -1.162952E-07, 2.0200000000000003E-12, 5.04E-12
DataValue, 0.925, 0.4, 1, 1.1585999999999999E-07, -1.1562399999999999E-07, 2.2500000000000003E-12, 1.45E-12
DataValue, 0.94000000000000006, 0.4, 1, 1.1655999999999999E-07, -1.1732E-07, -1.88E-12, -4.3000000000000007E-12
DataValue, 0.95500000000000007, 0.4, 1, 1.1722E-07, -1.1708E-07, 1.69E-12, 4.67E-12
DataValue, 0.97000000000000008, 0.4, 1, 1.1851999999999999E-07, -1.1842E-07, 1.9E-12, -2.9800000000000002E-12
DataValue, 0.9850000000000001, 0.4, 1, 1.1728E-07, -1.1734E-07, 2.0700000000000003E-12, 1.2800000000000002E-12
DataValue, 1, 0.4, 1, 1.1792E-07, -1.1767999999999999E-07, -1.36E-12, -3.8900000000000006E-12
DataValue, 1, 0.4, 1, 1.1752E-07, -1.1879999999999999E-07, 2.7600000000000004E-12, 2.31E-12
DataValue, 0.9850000000000001, 0.4, 1, 1.1994E-07, -1.1958E-07, -3.18E-12, -6.0600000000000004E-12
DataValue, 0.97000000000000008, 0.4, 1, 1.1926E-07, -1.1865999999999999E-07, 1.1600000000000001E-12, 4.8600000000000007E-12
DataValue, 0.95500000000000007, 0.4, 1, 1.1892E-07, -1.1862E-07, 1.86E-12, -2.97E-12
DataValue, 0.94000000000000006, 0.4, 1, 1.1738E-07, -1.179E-07, 2.8300000000000003E-12, 1.88E-12
DataValue, 0.925, 0.4, 1, 1.1494E-07, -1.1508E-07, -1.3300000000000002E-12, -4.21E-12
DataValue, 0.91, 0.4, 1, 1.1494E-07, -1.1425999999999999E-07, 8.6000000000000007E-13, 4.2400000000000005E-12
DataValue, 0.895, 0.4, 1, 1.1448E-07, -1.1392E-07, 2.4800000000000003E-12, -9.6000000000000015E-13
DataValue, 0.88, 0.4, 1, 1.1571999999999999E-07, -1.1452E-07, 7.7000000000000005E-13, 4.2000000000000003E-13
DataValue, 0.865, 0.4, 1, 1.1254E-07, -1.1264E-07, -5.1E-13, -1.5400000000000001E-12
DataValue, 0.85000000000000009, 0.4, 1, 1.1162E-07, -1.116E-07, 4.1E-13, 2.6600000000000004E-12
DataValue, 0.83500000000000008, 0.4, 1, 1.1134E-07, -1.1218E-07, 2.06E-12, -5.1E-13
DataValue, 0.82000000000000006, 0.4, 1, 1.1122E-07, -1.1181999999999999E-07, 2.2000000000000002E-13, -2.4000000000000004E-13
DataValue, 0.805, 0.4, 1, 1.0856E-07, -1.0901999999999999E-07, 2E-13, -1.95E-12
DataValue, 0.79, 0.4, 1, 1.0952E-07, -1.0811999999999999E-07, -9.8E-13, 2.31E-12
DataValue, 0.775, 0.4, 1, 1.0738E-07, -1.0724E-07, 2.3300000000000004E-12, 8.1000000000000008E-13
DataValue, 0.76, 0.4, 1, 1.0614E-07, -1.0552E-07, -1.5E-12, -2.6300000000000003E-12
DataValue, 0.745, 0.4, 1, 1.0475999999999999E-07, -1.0472E-07, 1.5800000000000001E-12, 1.3E-13
DataValue, 0.73, 0.4, 1, 1.0638E-07, -1.0517999999999999E-07, -3.6000000000000003E-13, -5E-14
DataValue, 0.71500000000000008, 0.4, 1, 1.0366E-07, -1.0398E-07, 2.41E-12, 6.0000000000000007E-13
DataValue, 0.70000000000000007, 0.4, 1, 1.0202E-07, -1.0217999999999999E-07, -2.3200000000000002E-12, -2.8400000000000004E-12
DataValue, 0.685, 0.4, 1, 1.0189999999999999E-07, -1.0172E-07, 1.6800000000000001E-12, 3.6800000000000005E-12
DataValue, 0.67, 0.4, 1, 1.001E-07, -9.992E-08, 4.8000000000000008E-13, -3.9000000000000005E-13
DataValue, 0.655, 0.4, 1, 9.92236E-08, -9.92726E-08, -8.8000000000000009E-13, -1E-13
DataValue, 0.64, 0.4, 1, 9.8291199999999987E-08, -9.8619199999999989E-08, -1.2000000000000002E-13, -7.8000000000000011E-13
DataValue, 0.625, 0.4, 1, 9.64084E-08, -9.5262799999999987E-08, 2.29E-12, 1.31E-12
DataValue, 0.61, 0.4, 1, 9.4406599999999985E-08, -9.4412999999999987E-08, -5E-14, -4.1E-13
DataValue, 0.595, 0.4, 1, 9.429239999999999E-08, -9.37418E-08, 1.69E-12, 4.31E-12
DataValue, 0.58000000000000007, 0.4, 1, 9.3287199999999991E-08, -9.26918E-08, -3.0100000000000003E-12, -4.1900000000000005E-12
DataValue, 0.56500000000000006, 0.4, 1, 9.1774999999999986E-08, -9.1306999999999985E-08, 2.34E-12, 4.16E-12
DataValue, 0.55, 0.4, 1, 8.9424199999999992E-08, -8.9978999999999988E-08, 1.0500000000000002E-12, -3.91E-12
DataValue, 0.535, 0.4, 1, 8.7773999999999989E-08, -8.8377E-08, 2.5E-13, 5.9200000000000006E-12
DataValue, 0.52, 0.4, 1, 8.7051999999999991E-08, -8.70078E-08, -2.64E-12, -4.4900000000000005E-12
DataValue, 0.505, 0.4, 1, 8.64884E-08, -8.6778999999999986E-08, 5.8000000000000005E-13, 2.24E-12
DataValue, 0.49000000000000005, 0.4, 1, 8.529559999999999E-08, -8.52982E-08, 1.93E-12, -3.6000000000000003E-13
DataValue, 0.47500000000000003, 0.4, 1, 8.4447799999999992E-08, -8.42244E-08, -1.3E-13, 1.8000000000000002E-12
DataValue, 0.46, 0.4, 1, 8.1725799999999989E-08, -8.1891199999999986E-08, 4.9E-13, 8.6000000000000007E-13
DataValue, 0.445, 0.4, 1, 8.0623199999999991E-08, -8.0409799999999993E-08, -2.85E-12, -8.5000000000000011E-13
DataValue, 0.43, 0.4, 1, 7.84418E-08, -7.89484E-08, 2.2200000000000002E-12, 1.6200000000000002E-12
DataValue, 0.41500000000000004, 0.4, 1, 7.76172E-08, -7.776539999999999E-08, -1.3E-13, -3.72E-12
DataValue, 0.4, 0.4, 1, 7.62546E-08, -7.5639399999999988E-08, 1.27E-12, 4.4900000000000005E-12
DataValue, 0.385, 0.4, 1, 7.44806E-08, -7.47146E-08, -3.3200000000000004E-12, -4.99E-12
DataValue, 0.37, 0.4, 1, 7.3563199999999993E-08, -7.3354799999999987E-08, 1.7200000000000001E-12, 3E-12
DataValue, 0.35500000000000004, 0.4, 1, 7.2439999999999992E-08, -7.20916E-08, 1.65E-12, -1.9900000000000002E-12
DataValue, 0.34, 0.4, 1, 7.04032E-08, -7.0525999999999992E-08, 5.2E-13, 4.2000000000000007E-12
DataValue, 0.325, 0.4, 1, 6.9290399999999989E-08, -6.9109599999999993E-08, -1.14E-12, -1.37E-12
DataValue, 0.31, 0.4, 1, 6.7832E-08, -6.8021399999999993E-08, 1.3E-13, -6.8E-13
DataValue, 0.29500000000000004, 0.4, 1, 6.63248E-08, -6.6396599999999987E-08, 1.65E-12, 1.86E-12
DataValue, 0.28, 0.4, 1, 6.5241599999999988E-08, -6.50616E-08, -1.5000000000000002E-13, -3.0000000000000005E-14
DataValue, 0.265, 0.4, 1, 6.427239999999999E-08, -6.4365199999999992E-08, 5.4E-13, 3.1600000000000003E-12
DataValue, 0.25, 0.4, 1, 6.27484E-08, -6.27426E-08, -3.7300000000000005E-12, -3.3900000000000003E-12
DataValue, 0.23500000000000001, 0.4, 1, 6.1213E-08, -6.1630199999999988E-08, 8.6000000000000007E-13, 2.72E-12
DataValue, 0.22, 0.4, 1, 5.97142E-08, -5.9594799999999994E-08, 1.4E-12, -2.5800000000000003E-12
DataValue, 0.20500000000000002, 0.4, 1, 5.8189799999999996E-08, -5.8676799999999992E-08, 1.6600000000000002E-12, 5.9200000000000006E-12
DataValue, 0.19, 0.4, 1, 5.7632199999999994E-08, -5.7407599999999992E-08, -3.07E-12, -2.8900000000000004E-12
DataValue, 0.17500000000000002, 0.4, 1, 5.5751399999999996E-08, -5.5699799999999992E-08, 6.5000000000000006E-13, 2E-12
DataValue, 0.16, 0.4, 1, 5.4307999999999992E-08, -5.4222199999999992E-08, 1.09E-12, -1.5200000000000002E-12
DataValue, 0.14500000000000002, 0.4, 1, 5.30066E-08, -5.3041399999999993E-08, -5.2E-13, 1.14E-12
DataValue, 0.13, 0.4, 1, 5.0779399999999996E-08, -5.1051999999999993E-08, -3.6000000000000003E-13, 1.96E-12
DataValue, 0.115, 0.4, 1, 4.9892399999999996E-08, -5.0112999999999994E-08, -2.54E-12, -1.4E-12
DataValue, 0.1, 0.4, 1, 4.8436799999999995E-08, -4.87292E-08, 1.65E-12, 2.46E-12
DataValue, 0.085, 0.4, 1, 4.7229199999999997E-08, -4.7565199999999994E-08, 3.2000000000000005E-13, -2.34E-12
DataValue, 0.07, 0.4, 1, 4.6310199999999993E-08, -4.6245999999999996E-08, 4.8000000000000008E-13, 5.4700000000000007E-12
DataValue, 0.055, 0.4, 1, 4.4957599999999996E-08, -4.48022E-08, -4.02E-12, -3.96E-12
DataValue, 0.04, 0.4, 1, 4.35372E-08, -4.3756999999999993E-08, 1.4200000000000002E-12, 3.4400000000000003E-12
DataValue, 0.025, 0.4, 1, 4.2222399999999994E-08, -4.24594E-08, 8.7E-13, -2.3800000000000004E-12
DataValue, 0.01, 0.4, 1, 4.1022599999999994E-08, -4.14756E-08, 1.8000000000000002E-13, 4.92E-12
DataValue, -0.005, 0.4, 1, 4.05394E-08, -4.03162E-08, -1.3900000000000001E-12, -9.5E-13
DataValue, -0.02, 0.4, 1, 3.9181799999999996E-08, -3.91302E-08, -1.21E-12, 4.9E-13
DataValue, -0.035, 0.4, 1, 3.7904999999999994E-08, -3.79948E-08, 1.2900000000000002E-12, 2.01E-12
DataValue, -0.05, 0.4, 1, 3.6703599999999994E-08, -3.70746E-08, -3.0000000000000005E-14, -6.0000000000000007E-13
DataValue, -0.065, 0.4, 1, 3.5867999999999994E-08, -3.58196E-08, 5.6E-13, 4.9000000000000005E-12
DataValue, -0.08, 0.4, 1, 3.4618999999999994E-08, -3.45552E-08, -3.86E-12, -3.58E-12
DataValue, -0.095, 0.4, 1, 3.3614E-08, -3.33604E-08, 1.65E-12, 2.6600000000000004E-12
DataValue, -0.11, 0.4, 1, 3.2308999999999995E-08, -3.2511799999999996E-08, 8.1000000000000008E-13, -2.62E-12
DataValue, -0.125, 0.4, 1, 3.12266E-08, -3.1039799999999994E-08, 3.0000000000000005E-14, 5.8800000000000008E-12
DataValue, -0.14, 0.4, 1, 2.99938E-08, -3.0153399999999994E-08, -1.9700000000000003E-12, -2.6500000000000002E-12
DataValue, -0.155, 0.4, 1, 2.9405799999999998E-08, -2.9273199999999998E-08, -2.2000000000000002E-13, 1.32E-12
DataValue, -0.17, 0.4, 1, 2.8620799999999998E-08, -2.86568E-08, 1.13E-12, 8E-13
DataValue, -0.185, 0.4, 1, 2.78532E-08, -2.7814799999999997E-08, -7E-13, 2.08E-12
DataValue, -0.2, 0.4, 1, 2.6747399999999996E-08, -2.6866199999999998E-08, 7E-14, 1.8200000000000003E-12
DataValue, -0.215, 0.4, 1, 2.59346E-08, -2.5934399999999998E-08, -2.97E-12, -1.4800000000000002E-12
DataValue, -0.23, 0.4, 1, 2.47058E-08, -2.4652599999999997E-08, 1.6600000000000002E-12, 3.05E-12
DataValue, -0.24500000000000002, 0.4, 1, 2.4018999999999998E-08, -2.3909E-08, -1.7E-13, -2E-12
DataValue, -0.26, 0.4, 1, 2.3428399999999998E-08, -2.32572E-08, 1E-12, 6.0200000000000006E-12
DataValue, -0.275, 0.4, 1, 2.2700399999999997E-08, -2.2759999999999997E-08, -3.75E-12, -4.11E-12
DataValue, -0.29000000000000004, 0.4, 1, 2.22214E-08, -2.2184E-08, 9.8E-13, 3.2E-12
DataValue, -0.305, 0.4, 1, 2.1470799999999997E-08, -2.15154E-08, 1.0100000000000001E-12, -2.3000000000000003E-12
DataValue, -0.32, 0.4, 1, 2.0644199999999997E-08, -2.0898399999999998E-08, -1.1000000000000001E-13, 4.9000000000000005E-12
DataValue, -0.335, 0.4, 1, 2.00854E-08, -2.0142999999999997E-08, -1.2900000000000002E-12, -1.1900000000000002E-12
DataValue, -0.35000000000000003, 0.4, 1, 1.9619399999999997E-08, -1.92668E-08, -1.1000000000000002E-12, -4.2000000000000003E-13
DataValue, -0.365, 0.4, 1, 1.8426999999999997E-08, -1.837E-08, 1.91E-12, 1.65E-12
DataValue, -0.38, 0.4, 1, 1.8060599999999997E-08, -1.7988599999999998E-08, -1.9000000000000002E-13, -8.8000000000000009E-13
DataValue, -0.395, 0.4, 1, 1.7520799999999998E-08, -1.75034E-08, 7.100000000000001E-13, 3.7400000000000006E-12
DataValue, -0.41000000000000003, 0.4, 1, 1.7165E-08, -1.70832E-08, -3.7800000000000005E-12, -2.3200000000000002E-12
DataValue, -0.42500000000000004, 0.4, 1, 1.66632E-08, -1.6366999999999997E-08, 1.4200000000000002E-12, 4.22E-12
DataValue, -0.44, 0.4, 1, 1.58486E-08, -1.5918199999999998E-08, 6.3E-13, -3.15E-12
DataValue, -0.455, 0.4, 1, 1.5391599999999998E-08, -1.55594E-08, 4E-13, 5.6E-12
DataValue, -0.47000000000000003, 0.4, 1, 1.4647399999999999E-08, -1.4833799999999998E-08, -2.8E-12, -2.0700000000000003E-12
DataValue, -0.48500000000000004, 0.4, 1, 1.4431999999999998E-08, -1.4416399999999998E-08, 3.5E-13, 1.8900000000000002E-12
DataValue, -0.5, 0.4, 1, 1.4030799999999999E-08, -1.3996799999999999E-08, 1E-12, 3.8000000000000005E-13
DataValue, -0.515, 0.4, 1, 1.3234799999999998E-08, -1.3193599999999999E-08, -5.8000000000000005E-13, 2.7100000000000004E-12
DataValue, -0.53, 0.4, 1, 1.3066E-08, -1.3066599999999999E-08, -1.4E-13, 1.9700000000000003E-12
DataValue, -0.545, 0.4, 1, 1.2347799999999998E-08, -1.2366599999999999E-08, -2.59E-12, -8.9E-13
DataValue, -0.56, 0.4, 1, 1.2165799999999999E-08, -1.2056399999999999E-08, 9.5E-13, 2.7000000000000002E-12
DataValue, -0.57500000000000007, 0.4, 1, 1.1701399999999999E-08, -1.17582E-08, 5.1E-13, -1.59E-12
DataValue, -0.59000000000000008, 0.4, 1, 1.1455599999999998E-08, -1.1538399999999999E-08, 2.8E-13, 5.2600000000000006E-12
DataValue, -0.605, 0.4, 1, 1.10146E-08, -1.0839799999999999E-08, -3.86E-12, -2.5800000000000003E-12
DataValue, -0.62, 0.4, 1, 1.0694799999999998E-08, -1.0714999999999999E-08, 5.2E-13, 2.0200000000000003E-12
DataValue, -0.635, 0.4, 1, 1.0179E-08, -1.0112199999999999E-08, 9.7000000000000011E-13, -1.78E-12
DataValue, -0.65, 0.4, 1, 9.9969999999999985E-09, -9.8685999999999988E-09, -1.7E-13, 1.8400000000000002E-12
DataValue, -0.665, 0.4, 1, 9.3898E-09, -9.2608E-09, 1.8000000000000002E-13, 1.07E-12
DataValue, -0.68, 0.4, 1, 9.2652E-09, -9.222E-09, 2.1000000000000001E-13, 5.5600000000000005E-12
DataValue, -0.69500000000000006, 0.4, 1, 8.9392E-09, -8.9507E-09, 1.09E-12, 2.39E-12
DataValue, -0.71000000000000008, 0.4, 1, 8.6907E-09, -8.7182E-09, -1.4300000000000002E-12, 3.5E-13
DataValue, -0.72500000000000009, 0.4, 1, 8.3088E-09, -8.3905E-09, 1.2800000000000002E-12, -1.95E-12
DataValue, -0.74, 0.4, 1, 8.0435E-09, -8.038E-09, -3.5500000000000004E-12, -2.5600000000000004E-12
DataValue, -0.755, 0.4, 1, 7.9595E-09, -8.0107E-09, 3.0000000000000005E-14, 5E-13
DataValue, -0.77, 0.4, 1, 7.5985E-09, -7.5487E-09, -2.0000000000000003E-14, 9.000000000000001E-13
DataValue, -0.785, 0.4, 1, 7.4798E-09, -7.4297E-09, -3.0000000000000003E-13, 5.7200000000000007E-12
DataValue, -0.8, 0.4, 1, 7.1809E-09, -7.1674E-09, 5.4E-13, 2.4800000000000003E-12
DataValue, -0.81500000000000006, 0.4, 1, 6.9199E-09, -6.9161E-09, -1.6700000000000002E-12, 8.9E-13
DataValue, -0.83000000000000007, 0.4, 1, 6.6337E-09, -6.5775E-09, 1.04E-12, -1.6700000000000002E-12
DataValue, -0.84500000000000008, 0.4, 1, 6.5203E-09, -6.6485E-09, -3.1E-12, -2.79E-12
DataValue, -0.86, 0.4, 1, 6.3671E-09, -6.3785E-09, -8.0000000000000013E-14, 1.9400000000000002E-12
DataValue, -0.875, 0.4, 1, 6.0716E-09, -6.0577E-09, -1.9000000000000002E-13, 1.13E-12
DataValue, -0.89, 0.4, 1, 5.8935E-09, -5.9606E-09, -6.400000000000001E-13, 5.29E-12
DataValue, -0.905, 0.4, 1, 5.7679E-09, -5.7972E-09, 1.3E-13, 3.02E-12
DataValue, -0.92, 0.4, 1, 5.5906E-09, -5.5898E-09, -1.45E-12, -1.0000000000000002E-14
DataValue, -0.935, 0.4, 1, 5.3971E-09, -5.4301E-09, 1.08E-12, -8.5000000000000011E-13
DataValue, -0.95000000000000007, 0.4, 1, 5.2106E-09, -5.2009E-09, -3.5400000000000003E-12, -1.5700000000000002E-12
DataValue, -0.96500000000000008, 0.4, 1, 5.0818E-09, -5.1056E-09, 1.5000000000000002E-13, 7.7000000000000005E-13
DataValue, -0.98000000000000009, 0.4, 1, 4.818E-09, -4.8467E-09, -5.1E-13, 1.7200000000000001E-12
DataValue, -0.995, 0.4, 1, 4.7686E-09, -4.7648E-09, -1.0500000000000002E-12, 4.99E-12
DataValue, -1.01, 0.4, 1, 4.5809E-09, -4.5851E-09, -1.8000000000000002E-13, 2.41E-12
DataValue, -1.0250000000000001, 0.4, 1, 4.4527E-09, -4.4852E-09, -1.9700000000000003E-12, 2.5E-13
DataValue, -1.04, 0.4, 1, 4.4701E-09, -4.4489E-09, 6.2000000000000008E-13, -7.6000000000000009E-13
DataValue, -1.0550000000000002, 0.4, 1, 4.3228E-09, -4.3689E-09, -3.02E-12, -7.3E-13
DataValue, -1.07, 0.4, 1, 4.1542E-09, -4.189E-09, -2.8E-13, 1.69E-12
DataValue, -1.085, 0.4, 1, 4.0089E-09, -4.0151E-09, -5.9E-13, 1E-12
DataValue, -1.1, 0.4, 1, 3.9235E-09, -3.9768E-09, -7.6000000000000009E-13, 4.5500000000000006E-12
DataValue, -1.115, 0.4, 1, 3.8451E-09, -3.8144E-09, -1.1000000000000001E-13, 2.8600000000000003E-12
DataValue, -1.1300000000000001, 0.4, 1, 3.6788E-09, -3.6104E-09, -2.24E-12, 5.3000000000000006E-13
DataValue, -1.145, 0.4, 1, 3.5394E-09, -3.5609E-09, 1.4200000000000002E-12, -9.3E-13
