
SetupTitle, ExfoliatedMoS2_TGIdVg
PrimitiveTest, I/V Sweep
DataValue, -0.335, 0.1, 0.5, 1.91828E-08, -1.9182199999999997E-08, -5.9E-13, 1.4700000000000002E-12
DataValue, -0.35000000000000003, 0.1, 0.5, 1.84604E-08, -1.8473E-08, 1.22E-12, 1.64E-12
DataValue, -0.365, 0.1, 0.5, 1.7696599999999998E-08, -1.77252E-08, -5.4E-13, -4.7E-13
DataValue, -0.38, 0.1, 0.5, 1.7005E-08, -1.7035999999999998E-08, 2E-13, 3.4900000000000003E-12
DataValue, -0.395, 0.1, 0.5, 1.6314399999999998E-08, -1.6302E-08, -3.3600000000000002E-12, -2.28E-12
DataValue, -0.41000000000000003, 0.1, 0.5, 1.5716199999999997E-08, -1.56264E-08, 4.3000000000000004E-13, 4.07E-12
DataValue, -0.42500000000000004, 0.1, 0.5, 1.4945E-08, -1.4957999999999997E-08, -1.4E-13, -2.64E-12
DataValue, -0.44, 0.1, 0.5, 1.4496599999999999E-08, -1.4629799999999998E-08, -1.0500000000000002E-12, 5.89E-12
DataValue, -0.455, 0.1, 0.5, 1.387E-08, -1.3838599999999999E-08, -2.14E-12, -1.9200000000000003E-12
DataValue, -0.47000000000000003, 0.1, 0.5, 1.3367399999999998E-08, -1.33844E-08, -1.1100000000000001E-12, 3.1700000000000004E-12
DataValue, -0.48500000000000004, 0.1, 0.5, 1.2931799999999999E-08, -1.2924399999999999E-08, 8.1000000000000008E-13, -1.0000000000000002E-14
DataValue, -0.5, 0.1, 0.5, 1.2404199999999999E-08, -1.24844E-08, -8.2E-13, 5.5000000000000008E-13
DataValue, -0.515, 0.1, 0.5, 1.2049599999999999E-08, -1.20058E-08, 1.2000000000000002E-13, 4.4500000000000006E-12
DataValue, -0.53, 0.1, 0.5, 1.1569999999999999E-08, -1.15936E-08, -3.0900000000000004E-12, -2E-12
DataValue, -0.545, 0.1, 0.5, 1.1193E-08, -1.1145799999999999E-08, 8.8000000000000009E-13, 4.01E-12
DataValue, -0.56, 0.1, 0.5, 1.06772E-08, -1.0696799999999999E-08, -5.6E-13, -4.0400000000000006E-12
DataValue, -0.57500000000000007, 0.1, 0.5, 1.0282999999999999E-08, -1.0302399999999999E-08, -3.1000000000000004E-13, 7.0300000000000005E-12
DataValue, -0.59000000000000008, 0.1, 0.5, 1.0018999999999999E-08, -9.9112E-09, 1.02E-12, 8.5000000000000011E-13
DataValue, -0.605, 0.1, 0.5, 9.5427E-09, -9.638E-09, -3.9000000000000005E-13, 4.2900000000000005E-12
DataValue, -0.62, 0.1, 0.5, 9.351E-09, -9.3724E-09, -9.1000000000000016E-13, 7.06E-12
DataValue, -0.635, 0.1, 0.5, 8.9656E-09, -8.996E-09, 1.1000000000000002E-12, 3.85E-12
DataValue, -0.65, 0.1, 0.5, 8.5462E-09, -8.5554E-09, -7.4000000000000008E-13, -5.3000000000000006E-13
DataValue, -0.665, 0.1, 0.5, 8.2916E-09, -8.2923E-09, 2.1000000000000001E-13, -2.5500000000000002E-12
DataValue, -0.68, 0.1, 0.5, 8.0655E-09, -8.0619E-09, -3.65E-12, -3.7300000000000005E-12
DataValue, -0.69500000000000006, 0.1, 0.5, 7.681E-09, -7.7193E-09, -1.4E-12, 3.9000000000000005E-13
DataValue, -0.71000000000000008, 0.1, 0.5, 7.4365E-09, -7.4954E-09, -8.7E-13, 4.8600000000000007E-12
DataValue, -0.72500000000000009, 0.1, 0.5, 7.2148E-09, -7.2564E-09, -2.8E-13, 7.6900000000000014E-12
DataValue, -0.74, 0.1, 0.5, 6.958E-09, -6.9692E-09, 1.69E-12, 4.38E-12
DataValue, -0.755, 0.1, 0.5, 6.7358E-09, -6.7452E-09, -1.9400000000000002E-12, -3.7000000000000004E-13
DataValue, -0.77, 0.1, 0.5, 6.517E-09, -6.4948E-09, -3.4E-13, -2.8600000000000003E-12
DataValue, -0.785, 0.1, 0.5, 6.2358E-09, -6.2621E-09, -3.5500000000000004E-12, -3.2100000000000003E-12
DataValue, -0.8, 0.1, 0.5, 6.1137E-09, -6.115E-09, -2.51E-12, 1.6000000000000003E-13
DataValue, -0.81500000000000006, 0.1, 0.5, 5.8804E-09, -5.8691E-09, -1.0100000000000001E-12, 3.1400000000000004E-12
DataValue, -0.83000000000000007, 0.1, 0.5, 5.6633E-09, -5.6449E-09, -3.6000000000000003E-13, 7.94E-12
DataValue, -0.84500000000000008, 0.1, 0.5, 5.5097E-09, -5.541E-09, 1.4300000000000002E-12, 4.08E-12
DataValue, -0.86, 0.1, 0.5, 5.3299999999999996E-09, -5.3353E-09, -3.5E-13, 1.8200000000000003E-12
DataValue, -0.875, 0.1, 0.5, 5.1748E-09, -5.1565E-09, 1E-13, -2.62E-12
DataValue, -0.89, 0.1, 0.5, 5.0092E-09, -5.0183E-09, -4.03E-12, -3.1900000000000003E-12
DataValue, -0.905, 0.1, 0.5, 4.8613E-09, -4.847E-09, -1.6700000000000002E-12, -7.100000000000001E-13
DataValue, -0.92, 0.1, 0.5, 4.6569E-09, -4.6479E-09, -1.64E-12, 3.1400000000000004E-12
DataValue, -0.935, 0.1, 0.5, 4.547E-09, -4.5644E-09, 1.9000000000000002E-13, 8.11E-12
DataValue, -0.95000000000000007, 0.1, 0.5, 4.4035E-09, -4.4084E-09, 9.5E-13, 3.3E-12
DataValue, -0.96500000000000008, 0.1, 0.5, 4.2536E-09, -4.2741E-09, -1.12E-12, -1.4E-13
DataValue, -0.98000000000000009, 0.1, 0.5, 4.1394E-09, -4.1408E-09, 0, -2.5500000000000002E-12
DataValue, -0.995, 0.1, 0.5, 4.0302E-09, -4.0478E-09, -4.37E-12, -2.21E-12
DataValue, -1.01, 0.1, 0.5, 3.9055E-09, -3.9136E-09, -1.4400000000000001E-12, 4.2000000000000003E-13
DataValue, -1.0250000000000001, 0.1, 0.5, 3.7835E-09, -3.7874E-09, -9.3E-13, 3.71E-12
DataValue, -1.04, 0.1, 0.5, 3.6497E-09, -3.6731E-09, -6.2000000000000008E-13, 7.5900000000000014E-12
DataValue, -1.0550000000000002, 0.1, 0.5, 3.5441E-09, -3.5644E-09, 4.3000000000000004E-13, 2.6300000000000003E-12
DataValue, -1.07, 0.1, 0.5, 3.4749E-09, -3.481E-09, -9.6000000000000015E-13, -2.9000000000000003E-13
DataValue, -1.085, 0.1, 0.5, 3.343E-09, -3.3452E-09, -6.8E-13, -2.16E-12
DataValue, -1.1, 0.1, 0.5, 3.2214E-09, -3.2051E-09, -3.9E-12, -1.7700000000000001E-12
DataValue, -1.115, 0.1, 0.5, 3.1144E-09, -3.1084E-09, -1.51E-12, 1.31E-12
DataValue, -1.1300000000000001, 0.1, 0.5, 3.0175E-09, -3.0228E-09, -7.4000000000000008E-13, 4.99E-12
DataValue, -1.145, 0.1, 0.5, 2.9249E-09, -2.9289E-09, -6.0000000000000007E-13, 7.6800000000000012E-12
DataValue, -1.1600000000000001, 0.1, 0.5, 2.8218E-09, -2.818E-09, 4.9E-13, 3.8400000000000006E-12
DataValue, -1.175, 0.1, 0.5, 2.7504E-09, -2.7412E-09, -1.93E-12, -2.4000000000000004E-13
DataValue, -1.19, 0.1, 0.5, 2.6886E-09, -2.6589E-09, -2.1000000000000001E-13, -1.4900000000000001E-12
DataValue, -1.205, 0.1, 0.5, 2.6169E-09, -2.5994E-09, -3.9300000000000004E-12, -2.64E-12
DataValue, -1.22, 0.1, 0.5, 2.5044E-09, -2.5073E-09, -1.59E-12, 3.0000000000000003E-13
DataValue, -1.235, 0.1, 0.5, 2.4351E-09, -2.4239E-09, -9.4E-13, 4.0900000000000005E-12
DataValue, -1.25, 0.1, 0.5, 2.3337E-09, -2.3489E-09, -6.0000000000000007E-13, 6.9800000000000006E-12
DataValue, -1.2650000000000001, 0.1, 0.5, 2.3133E-09, -2.3026E-09, 2.5E-13, 3.28E-12
DataValue, -1.28, 0.1, 0.5, 2.245E-09, -2.2426E-09, -1.3400000000000002E-12, 1.2000000000000002E-13
DataValue, -1.2950000000000002, 0.1, 0.5, 2.1575E-09, -2.1382E-09, -4.5000000000000005E-13, -1.2800000000000002E-12
DataValue, -1.31, 0.1, 0.5, 2.1128E-09, -2.104E-09, -3.65E-12, -1.5200000000000002E-12
DataValue, -1.325, 0.1, 0.5, 2.0592E-09, -2.0489E-09, -1E-12, 1.5E-12
DataValue, -1.34, 0.1, 0.5, 1.9882E-09, -1.9886E-09, -9.5E-13, 3.1900000000000003E-12
DataValue, -1.355, 0.1, 0.5, 1.9358E-09, -1.9254E-09, -1.3000000000000001E-12, 7.1000000000000008E-12
DataValue, -1.37, 0.1, 0.5, 1.8734E-09, -1.8809E-09, -5.5000000000000008E-13, 2.54E-12
DataValue, -1.385, 0.1, 0.5, 1.816E-09, -1.8232E-09, -2.1000000000000003E-12, 8.4000000000000006E-13
DataValue, -1.4000000000000001, 0.1, 0.5, 1.7915E-09, -1.7721E-09, -1.7E-13, -2.41E-12
DataValue, -1.415, 0.1, 0.5, 1.7118E-09, -1.7114E-09, -3.4700000000000004E-12, -1.6600000000000002E-12
DataValue, -1.4300000000000002, 0.1, 0.5, 1.6591E-09, -1.6758E-09, -8.7E-13, 9.9E-13
DataValue, -1.445, 0.1, 0.5, 1.6242E-09, -1.6228E-09, -4.3000000000000004E-13, 2.52E-12
DataValue, -1.46, 0.1, 0.5, 1.5663E-09, -1.5704E-09, -9.2000000000000012E-13, 6.7200000000000004E-12
DataValue, -1.475, 0.1, 0.5, 1.5446E-09, -1.5555E-09, -1.0100000000000001E-12, 2.5300000000000003E-12
DataValue, -1.49, 0.1, 0.5, 1.5209E-09, -1.514E-09, -2.19E-12, 5.4E-13
DataValue, -1.5050000000000001, 0.1, 0.5, 1.4675E-09, -1.4704E-09, -6.400000000000001E-13, -1.1900000000000002E-12
DataValue, -1.52, 0.1, 0.5, 1.4309E-09, -1.4436E-09, -3.4400000000000003E-12, -1.5300000000000001E-12
DataValue, -1.5350000000000001, 0.1, 0.5, 1.3921E-09, -1.3954E-09, -5.1E-13, 7.100000000000001E-13
DataValue, -1.55, 0.1, 0.5, 1.3592E-09, -1.3605E-09, -1.1100000000000001E-12, 3.7400000000000006E-12
DataValue, -1.5650000000000002, 0.1, 0.5, 1.3047E-09, -1.31E-09, -1.3500000000000001E-12, 7.22E-12
DataValue, -1.58, 0.1, 0.5, 1.2686E-09, -1.2792E-09, -8.8000000000000009E-13, 3.1400000000000004E-12
DataValue, -1.595, 0.1, 0.5, 1.2286E-09, -1.2346E-09, -2.28E-12, 1.88E-12
DataValue, -1.61, 0.1, 0.5, 1.2087E-09, -1.2058E-09, -6.8E-13, -6.7000000000000007E-13
DataValue, -1.625, 0.1, 0.5, 1.1782E-09, -1.17E-09, -3.7800000000000005E-12, -1.6E-12
DataValue, -1.6400000000000001, 0.1, 0.5, 1.1378E-09, -1.1305E-09, -5.5000000000000008E-13, 6.1E-13
DataValue, -1.655, 0.1, 0.5, 1.116E-09, -1.1183E-09, -1.0100000000000001E-12, 3.0300000000000002E-12
DataValue, -1.6700000000000002, 0.1, 0.5, 1.1068E-09, -1.1095E-09, -1.46E-12, 6.35E-12
DataValue, -1.685, 0.1, 0.5, 1.0771E-09, -1.0767E-09, -1.1600000000000001E-12, 3.8900000000000006E-12
DataValue, -1.7000000000000002, 0.1, 0.5, 1.0618E-09, -1.0553E-09, -2.7000000000000002E-12, 1.0100000000000001E-12
DataValue, -1.715, 0.1, 0.5, 1.0245E-09, -1.0316E-09, -4.5000000000000005E-13, -1.1500000000000002E-12
DataValue, -1.73, 0.1, 0.5, 1.0059E-09, -1.0116E-09, -2.52E-12, 9.6000000000000015E-13
DataValue, -1.745, 0.1, 0.5, 1.0023E-09, -9.962E-10, -1.03E-12, 4.77E-12
DataValue, -1.76, 0.1, 0.5, 9.6399E-10, -9.6176E-10, -1.1000000000000001E-13, -1.3000000000000001E-12
DataValue, -1.7750000000000001, 0.1, 0.5, 9.3426E-10, -9.3482E-10, -1.5400000000000001E-12, 1.13E-12
DataValue, -1.79, 0.1, 0.5, 9.2496000000000008E-10, -9.318E-10, -1.4900000000000001E-12, 6.8300000000000006E-12
DataValue, -1.8050000000000002, 0.1, 0.5, 9.0802E-10, -9.109200000000001E-10, -1.12E-12, 4.16E-12
DataValue, -1.82, 0.1, 0.5, 8.8671E-10, -8.8272E-10, -3.0800000000000002E-12, -1.4E-13
DataValue, -1.8350000000000002, 0.1, 0.5, 8.5578E-10, -8.5740000000000006E-10, -4.5000000000000005E-13, -1.1500000000000002E-12
DataValue, -1.85, 0.1, 0.5, 8.439900000000001E-10, -8.395300000000001E-10, -1.37E-12, 2.19E-12
DataValue, -1.865, 0.1, 0.5, 8.1679E-10, -8.2110000000000009E-10, -1.6200000000000002E-12, 6.6E-12
DataValue, -1.8800000000000001, 0.1, 0.5, 7.9526000000000011E-10, -7.9719E-10, -1.2500000000000001E-12, 2.2000000000000003E-12
DataValue, -1.895, 0.1, 0.5, 7.8527E-10, -7.8626E-10, -3.66E-12, -1.04E-12
DataValue, -1.9100000000000001, 0.1, 0.5, 7.7596000000000008E-10, -7.7803000000000005E-10, -3.5E-13, -2.1000000000000001E-13
DataValue, -1.925, 0.1, 0.5, 7.5126E-10, -7.5386E-10, -1.07E-12, 3.48E-12
DataValue, -1.9400000000000002, 0.1, 0.5, 7.3364000000000006E-10, -7.3749000000000011E-10, -1.91E-12, 6.2800000000000007E-12
DataValue, -1.955, 0.1, 0.5, 7.2340000000000011E-10, -7.2157E-10, -1.5300000000000001E-12, 2.08E-12
DataValue, -1.9700000000000002, 0.1, 0.5, 7.0199000000000008E-10, -7.0188000000000006E-10, -3.97E-12, -2.0500000000000004E-12
DataValue, -1.985, 0.1, 0.5, 6.6652000000000009E-10, -6.6955E-10, -9.1000000000000016E-13, 6.2000000000000008E-13
DataValue, -2, 0.1, 0.5, 6.6290000000000006E-10, -6.6660000000000006E-10, -1.46E-12, 3.95E-12
DataValue, -2, 0.4, 0.5, 1.3459E-09, -1.3586E-09, -7.3E-13, 1.41E-12
DataValue, -1.985, 0.4, 0.5, 1.411E-09, -1.4144E-09, -1.3900000000000001E-12, 5.8300000000000008E-12
DataValue, -1.9700000000000002, 0.4, 0.5, 1.4776E-09, -1.4696E-09, -8.9E-13, 2.92E-12
DataValue, -1.955, 0.4, 0.5, 1.5049E-09, -1.5039E-09, -2.18E-12, 7.9000000000000007E-13
DataValue, -1.9400000000000002, 0.4, 0.5, 1.5669E-09, -1.5501E-09, -3.5E-13, -2.4300000000000003E-12
DataValue, -1.925, 0.4, 0.5, 1.6183E-09, -1.6103E-09, -3.0300000000000002E-12, -2.74E-12
DataValue, -1.9100000000000001, 0.4, 0.5, 1.658E-09, -1.6624E-09, 2.8E-13, -7.2000000000000006E-13
DataValue, -1.895, 0.4, 0.5, 1.7111E-09, -1.7042E-09, -5E-14, 2.52E-12
DataValue, -1.8800000000000001, 0.4, 0.5, 1.7668E-09, -1.7567E-09, -1.1500000000000002E-12, 5.8E-12
DataValue, -1.865, 0.4, 0.5, 1.8329E-09, -1.8325E-09, -3.8000000000000005E-13, 2.3000000000000003E-12
DataValue, -1.85, 0.4, 0.5, 1.892E-09, -1.8885E-09, -1.88E-12, 4.3000000000000004E-13
DataValue, -1.8350000000000002, 0.4, 0.5, 1.947E-09, -1.9494E-09, 3.9000000000000005E-13, -1.8900000000000002E-12
DataValue, -1.82, 0.4, 0.5, 2.0067E-09, -2.0047E-09, -2.6800000000000003E-12, -2.6500000000000002E-12
DataValue, -1.8050000000000002, 0.4, 0.5, 2.0506E-09, -2.0607E-09, 8.1000000000000008E-13, -1.1000000000000002E-12
DataValue, -1.79, 0.4, 0.5, 2.126E-09, -2.1284E-09, -2.9000000000000003E-13, 1.1500000000000002E-12
DataValue, -1.7750000000000001, 0.4, 0.5, 2.1881E-09, -2.1878E-09, -5.5000000000000008E-13, 4.74E-12
DataValue, -1.76, 0.4, 0.5, 2.2613E-09, -2.2501E-09, -1.0000000000000002E-14, 2.14E-12
DataValue, -1.745, 0.4, 0.5, 2.3374E-09, -2.3381E-09, -1.17E-12, 4.8000000000000008E-13
DataValue, -1.73, 0.4, 0.5, 2.3988E-09, -2.3894E-09, 5.4E-13, -2.31E-12
DataValue, -1.715, 0.4, 0.5, 2.4705E-09, -2.4604E-09, -2.41E-12, -1.86E-12
DataValue, -1.7000000000000002, 0.4, 0.5, 2.5252E-09, -2.5268E-09, 7.7000000000000005E-13, -1.3300000000000002E-12
DataValue, -1.685, 0.4, 0.5, 2.6094E-09, -2.6108E-09, 5.3000000000000006E-13, 5E-13
DataValue, -1.6700000000000002, 0.4, 0.5, 2.7252E-09, -2.7211E-09, -2E-13, 5.44E-12
DataValue, -1.655, 0.4, 0.5, 2.7658E-09, -2.7907E-09, 2.4000000000000004E-13, 2.5000000000000003E-12
DataValue, -1.6400000000000001, 0.4, 0.5, 2.8521E-09, -2.8446E-09, -1.04E-12, 6.7000000000000007E-13
DataValue, -1.625, 0.4, 0.5, 2.9146E-09, -2.8977E-09, 4.4000000000000004E-13, -2.36E-12
DataValue, -1.61, 0.4, 0.5, 3.0156E-09, -3.0335E-09, -2.44E-12, -4.68E-12
DataValue, -1.595, 0.4, 0.5, 3.1116E-09, -3.1163E-09, 7.2000000000000006E-13, -1.22E-12
DataValue, -1.58, 0.4, 0.5, 3.273E-09, -3.2726E-09, 1.6000000000000003E-13, 1.65E-12
DataValue, -1.5650000000000002, 0.4, 0.5, 3.3133E-09, -3.3204E-09, 7E-14, 5.9800000000000008E-12
DataValue, -1.55, 0.4, 0.5, 3.4452E-09, -3.4419E-09, 6.6E-13, 2.7000000000000002E-12
DataValue, -1.5350000000000001, 0.4, 0.5, 3.533E-09, -3.5249E-09, -3.3E-13, 7.9000000000000007E-13
DataValue, -1.52, 0.4, 0.5, 3.6404E-09, -3.6407E-09, 1.21E-12, -2.1500000000000003E-12
DataValue, -1.5050000000000001, 0.4, 0.5, 3.7854E-09, -3.761E-09, -2.7300000000000003E-12, -4.48E-12
DataValue, -1.49, 0.4, 0.5, 3.8658E-09, -3.8347E-09, 5E-13, -2.3000000000000003E-12
DataValue, -1.475, 0.4, 0.5, 4.0119E-09, -4.006E-09, -3.9000000000000005E-13, 1.4200000000000002E-12
DataValue, -1.46, 0.4, 0.5, 4.1575E-09, -4.1713E-09, 1.7E-13, 5.84E-12
DataValue, -1.445, 0.4, 0.5, 4.2687E-09, -4.2943E-09, 1.08E-12, 3.0800000000000002E-12
DataValue, -1.4300000000000002, 0.4, 0.5, 4.4208E-09, -4.4068E-09, -2.9000000000000003E-13, 1.07E-12
DataValue, -1.415, 0.4, 0.5, 4.5782E-09, -4.586E-09, 1.1900000000000002E-12, -2.3200000000000002E-12
DataValue, -1.4000000000000001, 0.4, 0.5, 4.6772E-09, -4.6644E-09, -2.8300000000000003E-12, -3.2100000000000003E-12
DataValue, -1.385, 0.4, 0.5, 4.8006E-09, -4.7926E-09, 2.9000000000000003E-13, -2.6800000000000003E-12
DataValue, -1.37, 0.4, 0.5, 4.9428E-09, -4.9644E-09, -1.7E-13, 2.4000000000000004E-13
DataValue, -1.355, 0.4, 0.5, 5.0509E-09, -5.0909E-09, 3.2000000000000005E-13, 5.43E-12
DataValue, -1.34, 0.4, 0.5, 5.2724E-09, -5.27E-09, 1.41E-12, 3.2400000000000003E-12
DataValue, -1.325, 0.4, 0.5, 5.3954E-09, -5.4096E-09, 6.6E-13, 1.91E-12
DataValue, -1.31, 0.4, 0.5, 5.5831E-09, -5.5666E-09, 1.74E-12, -2.6300000000000003E-12
DataValue, -1.2950000000000002, 0.4, 0.5, 5.6829E-09, -5.6454E-09, -3.2700000000000004E-12, -3.86E-12
DataValue, -1.28, 0.4, 0.5, 5.9477E-09, -5.9641E-09, 5.7E-13, -3.7800000000000005E-12
DataValue, -1.2650000000000001, 0.4, 0.5, 6.1832E-09, -6.1776E-09, -5.7E-13, 1.17E-12
DataValue, -1.25, 0.4, 0.5, 6.3627E-09, -6.3688E-09, -4.0000000000000006E-14, 6.5800000000000006E-12
DataValue, -1.235, 0.4, 0.5, 6.504E-09, -6.5469E-09, 7.2000000000000006E-13, 2.24E-12
DataValue, -1.22, 0.4, 0.5, 6.717E-09, -6.7457E-09, 8.8000000000000009E-13, -1E-13
DataValue, -1.205, 0.4, 0.5, 7.0247E-09, -7.0324E-09, 6.400000000000001E-13, -4.2000000000000007E-12
DataValue, -1.19, 0.4, 0.5, 7.2349E-09, -7.2386E-09, -3.0600000000000003E-12, -4.93E-12
DataValue, -1.175, 0.4, 0.5, 7.5277E-09, -7.5148E-09, 3.6000000000000003E-13, -2.95E-12
DataValue, -1.1600000000000001, 0.4, 0.5, 7.706E-09, -7.6915E-09, 8.0000000000000013E-14, 1.31E-12
DataValue, -1.145, 0.4, 0.5, 7.9536E-09, -8.01E-09, 1.0100000000000001E-12, 7.6800000000000012E-12
DataValue, -1.1300000000000001, 0.4, 0.5, 8.2611E-09, -8.2578E-09, 1.86E-12, 3.4200000000000004E-12
DataValue, -1.115, 0.4, 0.5, 8.5684E-09, -8.5257E-09, 1.1100000000000001E-12, 2.3000000000000003E-13
DataValue, -1.1, 0.4, 0.5, 8.8191E-09, -8.733E-09, 1.83E-12, -2.03E-12
DataValue, -1.085, 0.4, 0.5, 9.0819E-09, -9.081E-09, -2.74E-12, -4.98E-12
DataValue, -1.07, 0.4, 0.5, 9.336E-09, -9.2702E-09, -6.8E-13, -3.6800000000000005E-12
DataValue, -1.0550000000000002, 0.4, 0.5, 9.6371E-09, -9.5744E-09, -2.5E-13, 1.2500000000000001E-12
DataValue, -1.04, 0.4, 0.5, 9.9237999999999992E-09, -9.9284E-09, 6.400000000000001E-13, 6.1700000000000006E-12
DataValue, -1.0250000000000001, 0.4, 0.5, 1.02553E-08, -1.02477E-08, 1.93E-12, 3.1400000000000004E-12
DataValue, -1.01, 0.4, 0.5, 1.06034E-08, -1.06299E-08, 1.4E-12, -4.7E-13
DataValue, -0.995, 0.4, 0.5, 1.09815E-08, -1.0952E-08, 1.9400000000000002E-12, -2.0500000000000004E-12
DataValue, -0.98000000000000009, 0.4, 0.5, 1.13391E-08, -1.12921E-08, -2.59E-12, -4.51E-12
DataValue, -0.96500000000000008, 0.4, 0.5, 1.1627399999999999E-08, -1.1552199999999999E-08, -3.8000000000000005E-13, -3.91E-12
DataValue, -0.95000000000000007, 0.4, 0.5, 1.2185399999999998E-08, -1.2188999999999999E-08, 9.5E-13, 6.36E-12
DataValue, -0.935, 0.4, 0.5, 1.2517399999999999E-08, -1.2438399999999999E-08, -2.7300000000000003E-12, -4.8100000000000007E-12
DataValue, -0.92, 0.4, 0.5, 1.2948999999999999E-08, -1.3000599999999998E-08, 1.0500000000000002E-12, 3.2200000000000004E-12
DataValue, -0.905, 0.4, 0.5, 1.3485999999999999E-08, -1.3359999999999999E-08, 1.6600000000000002E-12, -4.2000000000000007E-12
DataValue, -0.89, 0.4, 0.5, 1.3725799999999999E-08, -1.37616E-08, -1.3E-13, 4.46E-12
DataValue, -0.875, 0.4, 0.5, 1.4253199999999998E-08, -1.4261399999999998E-08, 1.8000000000000002E-13, -2.6800000000000003E-12
DataValue, -0.86, 0.4, 0.5, 1.4669199999999998E-08, -1.4649799999999998E-08, -4.2000000000000003E-13, 2.1000000000000001E-13
DataValue, -0.84500000000000008, 0.4, 0.5, 1.5388E-08, -1.54486E-08, 2.8E-12, 3.1000000000000004E-13
DataValue, -0.83000000000000007, 0.4, 0.5, 1.5785399999999997E-08, -1.5733199999999997E-08, -4.7E-13, -2.7300000000000003E-12
DataValue, -0.81500000000000006, 0.4, 0.5, 1.64868E-08, -1.6397599999999997E-08, 1.9400000000000002E-12, 4.5500000000000006E-12
DataValue, -0.8, 0.4, 0.5, 1.71272E-08, -1.71152E-08, -2.6800000000000003E-12, -2.9800000000000002E-12
DataValue, -0.785, 0.4, 0.5, 1.7774599999999997E-08, -1.7648799999999997E-08, 1.5600000000000002E-12, 2.46E-12
DataValue, -0.77, 0.4, 0.5, 1.83152E-08, -1.8172999999999997E-08, 2.5E-13, -5.89E-12
DataValue, -0.755, 0.4, 0.5, 1.88274E-08, -1.8822599999999997E-08, 5.1E-13, 5.8200000000000006E-12
DataValue, -0.74, 0.4, 0.5, 1.91404E-08, -1.9231E-08, -6.2000000000000008E-13, -3.4100000000000002E-12
DataValue, -0.72500000000000009, 0.4, 0.5, 1.98546E-08, -1.9885199999999997E-08, 6.400000000000001E-13, 1.6100000000000002E-12
DataValue, -0.71000000000000008, 0.4, 0.5, 2.0851999999999997E-08, -2.0683199999999998E-08, 2.37E-12, -4.7E-13
DataValue, -0.69500000000000006, 0.4, 0.5, 2.1401799999999998E-08, -2.1390599999999998E-08, 3.5E-13, -1.4E-12
DataValue, -0.68, 0.4, 0.5, 2.23464E-08, -2.2225E-08, 7.8000000000000011E-13, 1.83E-12
DataValue, -0.665, 0.4, 0.5, 2.29898E-08, -2.2882199999999997E-08, -2.21E-12, -2.72E-12
DataValue, -0.65, 0.4, 0.5, 2.3541599999999998E-08, -2.3736599999999998E-08, 2.2000000000000003E-12, 3.8900000000000006E-12
DataValue, -0.635, 0.4, 0.5, 2.4635599999999998E-08, -2.4619799999999997E-08, 6.9000000000000009E-13, -5.1500000000000005E-12
DataValue, -0.62, 0.4, 0.5, 2.57268E-08, -2.5610799999999996E-08, 1.3900000000000001E-12, 6.3900000000000008E-12
DataValue, -0.605, 0.4, 0.5, 2.6784999999999998E-08, -2.6809199999999996E-08, -1.79E-12, -5.4600000000000006E-12
DataValue, -0.59000000000000008, 0.4, 0.5, 2.7748999999999996E-08, -2.7717999999999997E-08, 1.6700000000000002E-12, 3.0900000000000004E-12
DataValue, -0.57500000000000007, 0.4, 0.5, 2.8535199999999998E-08, -2.8395799999999997E-08, 1.7100000000000002E-12, -3.3900000000000003E-12
DataValue, -0.56, 0.4, 0.5, 2.95758E-08, -2.9681999999999997E-08, 5.6E-13, 1.69E-12
DataValue, -0.545, 0.4, 0.5, 3.0639999999999995E-08, -3.04532E-08, 4.2000000000000003E-13, -1.2900000000000002E-12
DataValue, -0.53, 0.4, 0.5, 3.1648999999999994E-08, -3.1681E-08, -1.59E-12, -2.39E-12
DataValue, -0.515, 0.4, 0.5, 3.2703199999999996E-08, -3.28054E-08, 2.2000000000000003E-12, 6.400000000000001E-13
DataValue, -0.5, 0.4, 0.5, 3.4244399999999994E-08, -3.4168E-08, 5.3000000000000006E-13, -3.82E-12
DataValue, -0.48500000000000004, 0.4, 0.5, 3.5719199999999995E-08, -3.5540399999999994E-08, 1.13E-12, 5.5100000000000006E-12
DataValue, -0.47000000000000003, 0.4, 0.5, 3.6803599999999995E-08, -3.6884399999999996E-08, -2.4500000000000003E-12, -5.95E-12
DataValue, -0.455, 0.4, 0.5, 3.83368E-08, -3.81414E-08, 1.4900000000000001E-12, 4.67E-12
DataValue, -0.44, 0.4, 0.5, 3.9663599999999995E-08, -3.98246E-08, 2.0700000000000003E-12, -3.8300000000000004E-12
DataValue, -0.42500000000000004, 0.4, 0.5, 4.11574E-08, -4.1087599999999995E-08, 5E-13, 3.53E-12
DataValue, -0.41000000000000003, 0.4, 0.5, 4.2668999999999996E-08, -4.2635399999999993E-08, 2.8E-13, -2.8800000000000002E-12
DataValue, -0.395, 0.4, 0.5, 4.4494999999999996E-08, -4.4291599999999995E-08, -7.6000000000000009E-13, -6.6E-13
DataValue, -0.38, 0.4, 0.5, 4.6038999999999993E-08, -4.5925599999999995E-08, 2.14E-12, -4E-13
DataValue, -0.365, 0.4, 0.5, 4.80182E-08, -4.8023999999999994E-08, 3.7000000000000004E-13, -1.7500000000000002E-12
